file,label,zcr,spectral_centroid,spectral_rolloff,chroma_stft,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
a0011.wav,0,0.06301618303571428,97.68164142325848,135.80496651785714,0.568473322486976,-343.3837253903525,259.4229195898351,56.74181756027853,-7.86653189007887,25.006964655411043,20.176427244133343,-13.274415792480669,-14.919699730388908,-4.263684711422409,-10.756176655386875,-16.75027643424448,-12.440589946840204,-11.013157690360513,-12.291370378842458,-9.18922958469125,-6.560044986440587,-6.997053847807096,-5.381594832508295,-2.5378219645126516,-2.441216380373627
a0012.wav,0,0.045365767045454544,77.46776294732777,128.8416838842975,0.6933737663424142,-339.520940843038,226.72259092570354,72.53327283768752,8.234255717076046,19.993903480184166,17.066602824619043,-4.776301766574661,-6.4705742167337625,2.0129832064220126,-1.9689653041521131,-7.179345895655643,-3.114643229947011,-0.7979407974687194,-4.620004504579188,-6.74935289157376,-6.246236220826529,-6.457406240503945,-5.900680111876475,-4.913999786312555,-6.19888969933011
a0013.wav,1,0.06484026227678572,98.35733579154336,169.76841517857142,0.6827685809872928,-295.29503278519286,264.96613209084006,19.623452272289146,-9.700033392610079,38.010319442414485,11.520506559464534,-8.120976826949855,7.9020296450744,1.0198305855946077,-11.72002011183646,-5.116959640344613,-3.4708173336267203,-7.264373876935277,-3.815926923160093,-3.4384807984831145,-7.3305513656865235,-6.5394931344383735,-4.572468257841245,-5.3410578797688375,-6.545588597937657
a0014.wav,1,0.04757603236607143,80.42643702001631,118.08733258928571,0.6449209734875193,-337.6089208783992,215.77866429032048,60.295664755002505,4.050154843942105,26.724254529875747,27.608303528650026,2.1453564281977315,-4.57159894111497,2.1431020452117893,-0.983548343538845,-7.126410031418104,-6.93133634348084,-7.279121972460647,-10.528900418421651,-11.202113843519092,-9.39510629124882,-8.467375377305393,-8.230340988589878,-7.536323805441823,-6.436505192682689
a0015.wav,1,0.03874860491071429,76.08976062469559,126.42996651785714,0.6118605904104386,-308.79252234542696,231.73154232095143,54.53489000433939,4.7950440261060665,29.297639894163876,19.072363216718248,-1.8381166459097509,3.0914462239401694,7.575866034812695,2.1539477199646453,-0.5396524407774694,-4.470238331110167,-7.807444715013877,-3.499045624094651,-2.2350602509026984,-6.818306151473928,-3.9559386514451025,1.9448579184219612,-2.027358618001939,-8.054595425103376
a0016.wav,0,0.04549893465909091,78.40661802644905,129.52769886363637,0.6224568900360983,-275.47283505925964,243.9515890726848,67.8793967092669,5.231044681362637,23.44772702391814,16.332520997376793,-7.833577061251107,-5.598393783252234,4.163677561641217,-0.504823992924631,-5.040192204152266,-2.1200658773164136,-1.5501410033875362,-4.228957821209117,-5.535170840188209,-6.712026834995942,-7.9504455912890215,-6.497335519117671,-3.7540283043813276,-3.01869511207059
a0017.wav,1,0.051981026785714285,85.64728669204433,129.38058035714286,0.6463740708505837,-330.42934750473603,236.41063256651302,52.971283206165495,-0.9667162080327417,27.520851936492267,18.458342517183258,-8.430402171557406,-3.1064631464491983,5.207309924001199,-6.352445776076788,-13.866809761021177,-10.468366482602853,-9.61297710574942,-9.313762234791657,-6.540010879076386,-7.438304040714227,-9.296337901803001,-7.5267468147161285,-8.067577789334093,-11.880324700760529
a0018.wav,1,0.03788943407012195,64.42000835275121,91.86833079268293,0.5708867591184473,-361.4077712024667,209.6497483077577,89.12875610725236,20.317921089356286,16.724571347569142,20.843531525157264,7.991442215404742,-1.3567150680241336,1.3283306741034064,2.1136829766060345,-3.524652051035949,-6.83401144913737,-6.071179557626323,-7.3752541388127275,-11.11519435972415,-12.235900106123093,-10.246269064430198,-8.986060194037687,-9.263318743409707,-8.828572970046954
a0019.wav,0,0.04626565728305785,80.75762287893939,130.98043646694214,0.6716864239701551,-332.07228678346644,243.24171093426273,66.98439303068304,1.4937512380802467,22.07443735927113,18.343312920725428,-8.049809354041429,-6.632274745334976,7.066142068316264,2.8546949198991056,-5.581191624395703,-4.985946457197572,-6.390222177500988,-11.802628796861132,-11.95976041260192,-9.013298166014389,-9.260758837587309,-10.342144956673035,-9.81521624076083,-9.389309976890697
a0020.wav,1,0.05107421875,95.07634048654745,164.18805803571428,0.6738072848959036,-241.91755445775516,261.9359057985451,34.43954965205004,-12.379559204480367,30.487118248551283,13.491076806859422,-13.0992057254595,1.194007643016047,6.469588489105745,-7.9622129401928206,-9.498359331093592,-4.0217328568721555,-4.558882053515284,-3.317870799414596,-2.4023416638235644,-6.426271850255596,-7.446032084326139,-5.095514495025674,-5.868326397516751,-6.828356286389745
a0021.wav,1,0.04108189174107143,74.68245864740486,111.74665178571429,0.7046872267397047,-357.81524550935035,234.39096776718736,72.2287586901062,-0.33137235670908477,15.541574925569629,26.033765692501362,8.191356221459458,-2.131582536024599,-0.35878135755185336,-3.5502395696238085,-7.107350283332883,-3.0651771051646968,-1.1664952530864918,-7.441126665785607,-12.748557343462341,-11.242570264136921,-7.948492782737493,-6.981312663674037,-6.970975494846773,-6.6609722294799285
a0022.wav,1,0.05198819872359155,87.40656004239376,151.51848591549296,0.5896781769816337,-323.1875234318547,223.15171902832077,32.917983934428804,-6.571137902471858,35.0476338579792,26.004665508397018,-0.929147168472507,4.62447359210289,9.159099158101204,-1.3726942142022343,-2.999973760523888,0.6464656400911529,-3.2326365263903005,-6.485726482367749,-5.510731126314174,-6.214822432937976,-6.962257528119891,-5.846876786434292,-6.024748735217819,-6.778073179915814
a0023.wav,1,0.05567220052083333,106.9982923349579,189.5751953125,0.6610020489876458,-298.3342498275377,266.49685465291407,12.966216252700622,-11.88945502500455,40.51764013872898,11.7875874728612,-12.590816905869087,2.4562421251616797,1.785724475102036,-6.344682337422782,-3.1380986207930976,-3.8994287920604496,-7.651695357798559,-7.888125267691862,-9.110886208345638,-9.747117437159098,-8.448271553713292,-8.397845162374873,-8.495155719736552,-7.251588441947479
a0024.wav,1,0.07362196180555555,120.39596499145352,206.4525462962963,0.5020305187887187,-245.61533407064766,284.64067063681676,6.537177993467158,-20.337220135184747,37.07947201894045,5.53430361216665,-21.59559067864276,-6.045000681349364,-3.7444062874036526,-3.563776642144728,5.1750500470955805,-0.6050635803678514,-10.550196615958594,-11.068734692085828,-11.223407868335821,-11.546795486153425,-9.88654297994529,-8.540258544205608,-4.745615152896217,-0.43340122848933804
a0025.wav,0,0.046122566598360656,68.09363655109702,105.7248975409836,0.6530579585177216,-332.9145315368297,221.52162668688152,75.84689567068736,10.178255587759333,20.257063404578396,22.93823909551314,3.8617248203947994,-1.9805004404455935,4.776878957412268,2.935564832891036,-4.137368291488571,-5.100405352062864,-3.845619319786063,-5.874234161237706,-8.21456062208871,-8.051525946349882,-6.43631786938179,-5.498102877955794,-6.6749651905805205,-8.226725647396572
a0026.wav,1,0.05269601004464286,92.18060005215604,161.51646205357142,0.6807053242798837,-340.9075835599477,252.76650278842416,41.68307387892945,-12.943576339490328,26.288491740685867,21.785150099591636,-4.424932635376766,-2.6426937436679907,2.4438101212596863,-4.470952394196885,-6.78172744437677,-3.9110550623650777,-3.9327680467634765,-4.211321980919919,-3.2762619413057665,-3.540064869306669,-4.073819941041042,-4.146423524825042,-4.887034295185454,-5.544820225371809
a0027.wav,0,0.0583616162909836,78.99036018403334,121.84618340163935,0.714213726495705,-313.2412730197971,226.92517098618174,60.201349554239656,0.625359503816166,26.230594649521162,27.69461107835786,-0.8189695087383518,-8.75306488275039,-0.591492528643929,-2.9641070373535015,-9.23178537050202,-8.309766502577327,-7.675085323301871,-10.468513540551074,-10.613950617294805,-8.691211363975206,-8.531654786981932,-8.52046788061824,-7.5205162029466734,-7.504651104129373
a0028.wav,0,0.04474028279958678,80.92332945550307,133.64378873966942,0.6439323317436453,-346.2879698543071,199.46147376736118,69.07275499437853,11.699865620057615,17.79573205672982,17.68548324239877,2.9797174419918107,-2.3075365439349755,0.5143043761631022,-1.0240713908748569,-6.515320924916539,-9.040921927898982,-7.2154429593466,-5.107325476404736,-5.152391444818334,-5.9286241279840475,-6.063596007089338,-6.319539868170436,-7.6297832995473405,-8.841111730220684
a0029.wav,0,0.049005681818181816,94.28776058400659,162.06095041322314,0.6717196566708316,-334.8033175040922,255.07786768153665,37.310492980208664,-4.02259397627363,35.34578419026043,16.14322951148274,-11.351540156878597,-2.999594560917741,0.5909148642226755,-7.9924183765837835,-7.716919090332751,-4.657902111713223,-6.402011999109888,-7.108681163088321,-5.8491035592167195,-5.676966046585624,-6.089743661256714,-5.971082155137599,-6.356387139193159,-7.613732989655638
a0030.wav,1,0.047019421214788734,91.19414525466412,159.25533670774647,0.6335509257092619,-326.51381630988527,248.50635714945773,32.03779735173053,-10.017390719778133,38.23059827595352,25.45413017163439,-8.090248586076358,-1.9039979174566362,7.2570267034667975,-0.4275246001338555,-2.6789480063151405,-1.8038148657999853,-6.822160702177813,-7.454537702681958,-3.5003424445324947,-4.462302970628026,-6.683094753907576,-5.651472528504395,-5.967370352666284,-7.81984138964197
a0031.wav,1,0.07314104352678572,107.58286503084777,171.74944196428572,0.6025335549225919,-291.04434958460763,252.62943391153095,36.30454121257513,-15.589903484110256,25.451756759102924,15.73640601209354,-12.293953791035921,-6.011905575493221,-1.388136564434099,-12.183624854982378,-12.489191578561753,-7.118561094328088,-8.944172025537698,-8.881723726524049,-5.977666077701303,-7.584200474090564,-8.576146644603153,-5.619373992442249,-4.90372367377702,-6.572794107595279
a0032.wav,0,0.04324079241071429,73.97370158447931,121.09375,0.6690092060129411,-339.6068831887017,230.4741766944329,64.5952334666779,4.5092783438876065,24.68878590714479,22.07227809617502,-0.7110851392305623,-2.32131946690631,2.578852508550488,-3.1555921146406636,-5.339483343150599,-2.3425105517295606,-4.435058547928604,-6.562497212443946,-5.599288646011038,-7.878424641438739,-9.09754540923352,-4.980211320994033,-5.076805895577606,-9.894863300950478
a0033.wav,1,0.049253627232142855,86.55709027150694,131.36160714285714,0.6195413419637765,-341.24939859268574,227.88504510034014,26.181508877363616,2.8893342918741545,47.11751968370541,24.022000920932904,-3.329012446333972,4.424310523408881,1.2810489597478478,-11.044672923617393,-9.394165220446316,-7.186211848551208,-10.159958221672683,-9.094683478317757,-7.3616452041843035,-8.018790429969226,-7.2190350004285575,-5.96869927106863,-6.216511441562101,-6.70990803105727
a0034.wav,1,0.054032389322916666,88.63021794269693,155.029296875,0.6261310489042574,-279.2302141645366,251.22643317974615,49.80162211898266,-11.342388585102238,22.558688299135586,22.200418152338912,-1.3244223730892934,0.5145119872362585,5.937381824570111,-2.500169586069285,-6.2596619764691726,-3.9020388680054574,-6.242231799660434,-7.822259449679313,-5.252281455548062,-5.423385957138752,-7.241336753785084,-6.217660158919591,-5.995417871427622,-7.692742261461102
a0035.wav,0,0.05063990542763158,85.11302122975886,142.99787554824562,0.6591015503679599,-331.5181953263929,246.65449756284755,46.549896871721295,-3.920212622375134,31.806013843886173,21.46476521181922,-6.291077023645984,0.026564937760156764,7.083618056024385,-4.3636048872346045,-9.040405360192517,-3.9717201089472276,-4.052052144448982,-5.808660809876947,-3.781358117064979,-4.160019936572247,-7.344786002531623,-7.380419321552388,-5.693441525663639,-5.888023319005367
a0036.wav,1,0.06845287566489362,99.96043875310497,161.4167774822695,0.6411879229616992,-303.2322438763743,264.04451366470806,34.088991333383824,-10.104581296867364,31.41289835949441,13.041298492974692,-12.536554586266686,-2.3658290821522048,-0.7025891663667718,-11.522477334581053,-10.812825026352993,-7.339336602452064,-8.613307916870747,-7.575363795416258,-6.261809940964235,-7.558801243784054,-7.820926713065722,-7.333062954443387,-7.570249887613906,-6.8761624546798075
a0037.wav,1,0.04439522879464286,68.06427124258062,103.52260044642857,0.650904005554399,-352.0273700449424,206.37663078092908,69.22420176541756,18.77136742391984,32.5134267645881,24.42752664169647,-0.7985005148902823,-2.743840878950213,6.25020801202518,2.4725214114226097,-4.395042724976957,-3.5841730996187917,-2.680769400154728,-5.34279382008431,-6.211856047494264,-5.050140634271252,-5.24594723881557,-5.794041720179106,-5.192709193253693,-5.083647265551768
a0038.wav,0,0.0472412109375,85.60126398276405,149.01194852941177,0.6430457486479397,-284.4968064172182,240.57187404290616,55.30775860850549,-9.373584841830608,20.817999810818772,25.642164913855986,-1.3182384015012172,-8.01258490102022,1.9459058461830727,3.8688332246516848,0.9295418325714863,-1.0465035674848313,-5.828519162407592,-9.927941249375769,-8.123386844677675,-4.82830612530315,-4.758612871573417,-5.878867921346642,-6.086274974508518,-6.321785298903325
a0039.wav,1,0.05291596720041322,117.4194357868295,217.99134814049586,0.7082785632037771,-436.8867163617952,261.1607117126373,5.819155042130245,-14.007701821010869,33.518727565502076,11.745752761390516,-1.2380143663897356,5.797197275228657,1.0080563843301023,-2.6949390458380194,-4.625829199114199,-7.258943265498615,-5.495861501966572,-4.91458836631719,-5.408601994109072,-3.8977978019963073,-4.314029197435521,-5.8205743477612755,-5.074513286441397,-4.162615054424144
a0040.wav,1,0.056717354910714286,103.69145235311719,174.78376116071428,0.6862352525878639,-270.6293099143421,272.97493781934384,34.92631647575857,-13.78494263448753,27.974968193039704,10.127127635729243,-14.055964152129766,-0.01752287576800841,3.539625056817937,-7.957076030923312,-7.574237137788347,-5.716289367640954,-8.653165038589883,-5.234848596949287,-0.9798896632169842,-2.793118880967033,-4.039608183249981,-3.5893454575794377,-5.239822642437397,-6.934790826833557
a0041.wav,1,0.04821954257246377,87.57436042039521,145.99609375,0.6064013340451538,-335.83547379959623,242.68690988764791,36.248818210243556,-3.8661112307104872,36.93799958826471,19.65553626432334,-9.774766023648562,-0.6076501056260553,4.275644801419745,-7.011097375439293,-6.3251839915418735,-0.8246456118993751,-4.215141115497788,-5.21848440736775,-2.1503672224972865,-3.830647962887361,-5.434977393078506,-3.2854179194722053,-3.9000590457076214,-6.184511821362641
a0042.wav,1,0.045172892825704226,68.32934081716871,102.05078125,0.6942548628809265,-303.3391084190599,231.63412891652555,59.449003908437476,5.418887650753714,30.229388439169515,23.24802036525544,-2.819253790861466,-1.6721063367584508,6.1844516889571315,-0.5804208610024286,-6.467349200061852,-6.300461274812477,-8.634672943144896,-9.830966185767586,-8.045975046948525,-10.137775393621727,-12.291900194257654,-7.9403302587540106,-4.665076296642801,-7.375361989834919
a0043.wav,1,0.044224330357142856,76.967384684385,118.18498883928571,0.6357707462099123,-362.06410934219514,250.688761376971,75.83550953528074,4.29497497131788,21.934307825180714,22.8660948605717,-2.620185471803746,-9.663577329262553,-3.932879025465247,-8.161723117360154,-12.188459359901987,-6.884316154478677,-4.020890034413905,-7.412222490022743,-9.089425857719192,-8.886959936732598,-10.099899955827984,-9.68017951091683,-6.73832478447181,-5.848028017478145
a0044.wav,1,0.05950927734375,97.10968182565716,159.7900390625,0.6597587241392379,-304.5487695024803,266.11166919732915,27.49581862436446,-11.642769824787878,35.9220507576785,13.589651595278761,-13.90735281448637,0.48359100515231385,1.8749740059724962,-10.75455195339743,-6.987951242012534,-3.061984671588657,-8.116738622431678,-7.526336872785654,-4.2238630252917035,-5.571183505241106,-7.141436368443991,-7.00288517642937,-6.011300021726539,-5.468662602088219
a0045.wav,1,0.06103515625,98.45248120310292,148.19509086879432,0.550006932206282,-337.0085261741837,231.22690706079206,61.58162462721255,-4.582545634031164,14.000043996036785,14.807419323718706,-6.98241512263988,-9.952372423083073,-4.527226519022075,-10.834175223097768,-16.111586769239082,-12.861933969901273,-10.650455733636429,-9.195437660547537,-4.68981601349292,-3.3864597454567757,-6.367029200007395,-6.814873151718397,-5.854842542145339,-7.400192265098169
a0046.wav,1,0.044370814732142855,77.68307990393711,119.51729910714286,0.6437772349230502,-340.5946548717697,241.0940802072467,70.25861153863474,-0.8591106158708052,18.861034278160123,24.961320098193085,2.343840722322239,-4.316088589253931,2.8114212248040062,-1.530223489435752,-9.431980813699836,-7.338212435704452,-5.217936290052629,-9.963278178673201,-11.888856381873197,-7.445712917667271,-4.503457317425052,-5.594707764158964,-6.620524165466449,-6.7207065705279385
a0047.wav,1,0.17752859933035714,192.29055928571506,315.48549107142856,0.6773748765797358,-192.33636184910372,287.85665965768953,-65.06898744027615,-11.879198448277046,35.62563999311316,-4.910447739239848,-2.2239741677704568,-5.051363651799696,-2.670679769638769,-1.902183613971401,-9.301618941549945,-2.3771537262709574,-4.964005237409381,-7.663002465491741,-4.076694655230392,-6.607052449882318,-5.2171766964480675,-5.245340342875612,-6.316709673444562,-5.0452857497616055
a0048.wav,1,0.04195092429577465,65.68629351257911,98.10326804577464,0.6597981965196377,-359.29488657887845,216.20900520745164,64.75682764563582,16.676656543830564,41.19622607603273,32.979296598235265,-1.6639960115971335,-7.170571676295127,5.36250462178836,2.0571474940511982,-8.434857691672239,-8.351649501651139,-4.167448041623767,-4.126707147177054,-5.187375855516832,-5.156662675092357,-4.485832093925006,-3.1000233316281576,-3.517221800725301,-6.9305206829039925
a0049.wav,0,0.05325493930785124,82.50098466823718,140.1246126033058,0.6809553612027576,-286.95811489991183,241.60039074425754,54.01778034538532,-1.9287045117004702,27.667583530748622,20.463081312713065,-6.61494693769657,-3.8878609847372414,3.9390310482574673,-3.4570157521752227,-6.717987424478312,-2.473869319545392,-2.4415719752715423,-3.4037939245701336,-1.9330638872483044,-2.974131321352526,-4.827424256935742,-4.096728890074642,-4.591464231711783,-6.728611497399841
a0050.wav,0,0.0384521484375,58.27303042719256,89.16015625,0.5932416311038007,-324.33127623865414,198.39789730838504,86.33920424034656,27.660028737037567,28.627059814507213,29.94994580482577,12.117381946829228,-1.2010773955738216,-2.0569002037508324,-3.024018664765469,-6.8591139766314715,-7.203318278525196,-4.797004582555365,-4.227790469640604,-5.126680375775622,-5.27782641834932,-5.101381358755204,-5.559917408117224,-6.148638455169894,-6.197655826728351
a0051.wav,1,0.04408133370535714,94.94131325174233,169.12667410714286,0.6733643588231232,-275.8199283893485,246.35879168979213,32.1888350224109,-8.574844265199143,34.26476139764096,16.811048373064363,-10.872977362225203,0.6619946438737746,4.524344614750557,-6.936810799228311,-3.597719320750443,2.27175197937004,-2.7823289989640942,-3.896598624325584,-1.1490642815084657,-4.165687970902924,-5.811235573958103,-3.588169277327445,-5.630147287055912,-8.670106110939505
a0052.wav,1,0.04264439174107143,75.46962966543425,120.51478794642857,0.668072125452024,-343.7528846160603,226.54558030566184,64.08295516311021,8.01309361349661,30.34759041170682,26.499939060444316,-2.1266544293909933,-8.184454379006192,0.12209098160404133,-2.3795311435965045,-8.03048238797081,-6.040066400732943,-4.595624927059883,-6.865677415790407,-6.497010658220875,-6.304461429473071,-9.271097034417492,-8.493515029933954,-5.085433199917865,-6.275441318345279
a0053.wav,0,0.03996980274822695,66.74718999461432,105.00470966312056,0.6038889403516284,-338.1150253428546,227.5318115470837,76.49538597701869,11.909831801243142,24.068148895305285,24.801456344012458,3.87687589493545,-1.9627776363183147,3.8648739667943515,1.044202051583477,-4.667361745057008,-3.9171642978672927,-2.81393470057444,-4.691274759194501,-5.1176064559294945,-4.548764429195284,-5.567554040034986,-6.02198121444042,-5.2010968469139724,-5.446117384737839
a0054.wav,1,0.050205775669642856,87.57843614371498,149.66517857142858,0.6524861042760899,-300.5082227278192,244.93987476622695,47.4990027251104,-6.286828693734929,27.704133923199183,19.66212951982174,-6.814802524232502,-1.008727598063438,6.281700554422745,-3.341709928337952,-6.047144185237091,-1.5025811519485914,-3.78547857055621,-6.297450307360228,-4.160836621766456,-4.505506573650024,-6.371330933284847,-5.326258036672679,-4.758012890960981,-5.908641368926872
a0055.wav,0,0.042473493303571426,63.65139705351962,96.142578125,0.7044833312331445,-331.10848425585823,229.53066386538384,95.41878770877884,20.522297923369706,18.992163834241,25.471402958476027,10.92254782137595,-2.0721275940785255,-2.406893595915569,-3.2929468500060683,-8.714549861538288,-10.326541669023602,-7.616259339650849,-6.520361317276996,-7.198324317291257,-6.764915835495264,-5.949789690097096,-6.204782998122125,-6.663392900989042,-6.6541112261227715
a0056.wav,1,0.04758522727272727,84.44519977681612,141.0285382231405,0.6723507901058262,-449.6204220505343,209.8091478314286,48.74613425784233,3.5850386236833667,27.940842239459695,21.446849124028265,-0.9051860035240356,-2.0160416110842614,4.722341163865264,3.5908031672433878,-1.0217976023613793,-3.713771466116338,-5.144525569071937,-7.183229359378125,-8.763322107950875,-8.498984754901068,-7.6724886829980665,-6.746161346943809,-4.938816273590976,-3.8076826915255184
a0057.wav,1,0.04325617796985816,79.00062032512764,128.39372783687944,0.7227429811163935,-302.96828506409895,236.90472023027274,74.63292126259462,1.5741243179304423,14.994167513165227,20.501766051260617,-0.5733396960179092,-7.324628456151629,1.8917558347909464,1.264701342151142,-7.046454538660996,-8.097647912917136,-5.316978130037445,-6.408751182529393,-8.037052183299782,-7.061391721043907,-6.240971680840167,-6.381347724986878,-5.825375261700067,-5.336375412865436
a0058.wav,1,0.04580198688271605,84.13786286383272,134.9705825617284,0.6394224313534723,-283.9504268483837,245.6379223842838,47.29109553228313,-2.398818561032284,33.51488285684136,21.645570701824916,-7.789830214120252,-1.697757076016617,5.328761171352172,-4.903296276850027,-6.905783655382517,-2.2666756365149023,-5.460885942209341,-7.943433803257083,-5.303363669735887,-5.60006651615378,-7.09817547074263,-5.929199420360308,-6.035187359201393,-6.762832637627496
a0059.wav,1,0.042232840401785716,74.2371430691223,124.00251116071429,0.5823857192960566,-299.03648423858834,215.6855402965219,63.30251358299304,0.9563679839422168,19.919676442268987,24.67306133172129,2.19732960314023,-3.989037259847123,5.3440886435897355,4.4449327191241625,-2.6609089538612167,-3.1251231821884184,-2.3958340710466444,-5.068143610708949,-5.624229578212848,-3.962238377790032,-4.7093334331413494,-6.426132386192529,-6.313411646800891,-5.9660064791709555
a0060.wav,1,0.06559709821428572,96.63143210108966,141.32254464285714,0.6633515459621194,-381.4513743129745,234.28210971213733,56.48971614275241,-1.4543723818180003,25.184023146727416,18.101543541016248,-13.569612784922471,-15.414552741385885,-5.804153874810163,-11.51806611362732,-15.248146092896205,-9.210478990127719,-8.435824519720391,-11.79955580160882,-9.572629709805247,-6.475670183899833,-6.912076157012637,-6.1529891489194775,-4.279655843162314,-5.099565533197173
a0061.wav,1,0.04555543001033058,73.87746456961423,109.23779700413223,0.6010360756960352,-327.4682177061326,232.36588613857995,65.40081626950847,9.172078316300926,34.701400455439455,33.94703817778556,5.161056611194851,-5.19973694127579,-1.2392225644231682,-4.1625907298500024,-9.624956118072625,-9.475671902300547,-7.933193882474961,-8.877390720776408,-9.760980688256646,-8.754672926775775,-7.903944547130049,-8.350806144252422,-8.2967343777183,-6.933997532250786
